2,33,30,56,31,12,2,52,21,35,37,26,64,51,67,51,56,65,24,30,45,40,15,19,31,32,70,73,42,37,28,57,19,32,5,50,64,31,7,62,58,9,27,49,67,12,60,69,68,3,53,35,11,67,70,36,24,56,68,24,48,22,48,25,46,23,60,64,46,58,0,46,2,24,35,8,43,25,34,43,6,5,23,39,42,18,68,62,33,73,43,18,60,34,19,71,11,38,72,48
50,30,14,26,55,18,62,3,12,19,37,48,67,63,51,4,9,9,9,8,23,17,38,23,48,30,39,8,54,72,13,26,47,22,17,59,21,72,54,20,51,33,47,37,16,33,17,17,1,22,41,18,53,41,21,62,24,37,7,66,10,18,3,32,13,30,3,51,74,39,46,0,46,35,43,68,28,17,32,21,33,47,40,29,65,23,30,39,5,18,9,8,66,3,63,38,9,37,45,7
62,62,72,31,58,52,47,40,1,32,17,26,17,72,29,60,45,27,28,54,10,8,71,49,16,30,67,14,9,9,18,46,54,4,7,25,63,58,38,30,12,49,30,22,41,62,64,7,56,42,11,3,35,56,70,23,26,29,74,49,7,26,53,54,22,23,58,47,48,69,2,46,0,73,49,35,64,20,61,25,70,19,71,38,42,74,58,24,5,4,61,31,29,39,67,31,45,8,25,11
72,51,31,12,28,28,40,3,21,52,7,17,6,16,47,51,32,18,25,46,29,5,30,66,46,9,17,56,17,55,4,34,37,17,71,52,6,54,25,42,52,22,1,62,59,27,67,6,60,72,29,49,9,10,48,61,50,5,8,51,49,63,13,68,2,57,42,11,40,11,24,35,73,0,19,29,21,16,47,60,16,67,56,40,72,42,17,64,64,24,25,63,37,4,58,32,21,25,28,59
5,16,63,61,56,73,49,62,41,30,5,59,36,57,19,71,55,42,26,58,61,61,44,64,50,32,65,4,61,48,67,1,63,18,2,16,29,57,56,33,10,71,41,61,15,6,22,57,68,51,30,12,52,34,65,42,64,16,24,36,3,12,44,66,52,27,6,6,18,31,35,43,49,19,0,3,54,65,22,49,18,47,6,72,46,29,3,64,45,63,38,1,69,31,55,12,61,68,58,57
34,24,46,47,67,72,54,26,65,14,66,54,62,44,43,7,20,46,61,42,73,58,45,16,45,46,7,6,11,44,59,45,15,3,9,71,20,56,62,7,71,52,38,70,56,42,54,61,73,54,43,60,14,6,28,5,57,41,59,11,73,12,45,10,71,10,19,65,55,21,8,68,35,29,3,0,30,52,42,44,26,53,12,1,42,41,41,52,69,70,67,45,69,9,26,3,40,55,14,32
44,10,28,55,18,48,7,63,4,64,18,21,35,30,73,68,8,23,40,61,64,15,53,30,26,74,35,37,66,37,28,45,10,52,1,53,12,63,19,56,66,16,19,1,36,21,26,55,9,42,2,31,60,50,18,20,65,31,45,71,40,38,58,9,56,46,10,32,66,45,43,28,64,21,54,30,0,8,23,58,40,57,48,67,5,14,31,55,67,2,11,32,57,39,56,13,50,46,1,55
51,50,65,60,10,64,65,19,67,44,64,44,31,38,63,38,34,60,39,43,7,67,30,66,27,17,2,63,69,43,62,49,1,1,17,13,47,57,40,3,39,42,4,48,44,10,21,57,39,40,43,25,39,53,14,44,65,67,35,66,28,45,5,67,56,27,42,37,64,3,25,17,20,16,65,52,8,0,74,10,27,15,53,14,74,2,3,60,64,42,56,39,44,15,38,4,5,25,47,67
54,43,59,5,17,30,2,44,10,28,53,32,38,37,21,46,48,59,58,70,25,51,64,19,13,27,60,74,1,32,56,26,12,46,1,33,24,73,33,32,51,66,63,1,20,52,13,72,61,65,69,56,41,69,41,36,13,5,23,33,53,12,64,49,41,27,41,35,45,5,34,32,61,47,22,42,23,74,0,50,51,52,60,49,39,25,70,19,38,55,19,63,40,68,26,70,69,44,8,28
49,13,35,71,26,47,22,70,62,17,65,7,10,49,51,24,10,58,9,65,18,49,69,72,59,20,14,1,28,6,47,37,40,31,48,47,71,9,12,3,73,42,4,8,7,36,50,35,48,30,8,56,16,49,19,15,63,33,10,62,71,48,29,3,21,6,6,39,49,24,43,21,25,60,49,44,58,10,50,0,21,20,17,1,67,34,43,24,74,73,72,50,54,25,39,21,54,58,6,17
54,11,61,37,22,73,14,4,60,17,70,2,10,56,27,6,34,26,47,38,24,74,56,46,37,22,13,41,13,22,30,52,38,19,39,69,37,30,45,73,10,56,24,8,23,14,40,59,71,34,55,13,59,52,23,18,72,40,22,25,29,63,30,38,19,65,74,21,68,8,6,33,70,16,18,26,40,27,51,21,0,16,47,54,62,2,15,35,29,26,5,57,30,50,41,4,23,72,69,28
28,36,67,56,69,42,69,4,68,39,11,37,65,23,74,63,49,5,26,59,73,3,22,13,27,14,14,64,40,42,27,66,29,49,19,40,55,37,70,39,56,67,58,28,68,8,62,32,71,16,72,9,39,64,2,58,57,10,13,28,52,58,25,67,22,34,19,18,33,13,5,47,19,67,47,53,57,15,52,20,16,0,46,42,62,71,6,66,42,15,17,53,45,44,72,44,8,13,8,11
44,68,32,55,4,70,6,2,11,33,30,21,45,7,7,11,62,53,25,36,41,32,59,62,58,2,52,68,8,47,7,5,23,24,15,47,1,20,8,68,62,63,72,18,35,15,20,70,72,57,46,13,43,35,44,46,65,41,24,59,45,20,42,29,72,6,24,67,22,28,23,40,71,56,6,12,48,53,60,17,47,46,0,50,48,28,13,29,60,30,56,22,48,66,16,36,9,10,5,6
9,41,25,62,44,54,44,51,38,55,73,26,20,62,19,28,23,74,43,62,56,37,11,49,18,34,16,63,3,69,26,8,1,8,7,51,45,3,67,29,58,10,44,26,20,10,14,1,5,41,54,47,32,34,72,11,5,64,9,8,58,24,22,22,18,67,23,68,47,3,39,29,38,40,72,1,67,14,49,1,54,42,50,0,47,31,48,64,57,73,58,70,55,19,54,52,58,56,24,38
5,3,45,12,13,36,48,45,30,6,48,22,64,29,61,47,30,13,64,24,63,44,38,41,63,19,23,66,70,73,41,49,61,40,28,69,43,73,41,66,15,14,58,19,57,24,32,73,33,27,23,63,54,60,63,53,48,15,62,71,44,14,28,18,40,21,4,45,22,53,42,65,42,72,46,42,5,74,39,67,62,62,48,47,0,58,43,71,13,68,56,22,47,35,10,41,72,33,44,9
73,4,67,34,63,48,49,9,13,63,67,13,5,58,7,74,66,9,15,73,13,7,46,19,61,65,57,56,72,7,35,57,48,13,1,12,60,54,32,19,32,12,54,29,58,71,36,43,24,52,34,38,6,62,1,30,24,12,72,1,28,34,26,15,16,46,40,28,47,48,18,23,74,42,29,41,14,2,25,34,2,71,28,31,58,0,15,13,3,21,18,27,10,74,39,29,19,27,30,69
22,60,52,46,13,66,64,59,43,51,36,30,34,14,40,39,52,68,50,21,67,49,53,3,63,40,38,9,27,49,48,74,34,66,45,31,49,11,12,68,2,3,49,32,2,40,59,26,10,9,4,13,45,15,47,35,48,5,17,22,63,25,47,29,33,49,19,45,4,13,68,30,58,17,3,41,31,3,70,43,15,6,13,48,43,15,0,37,46,1,44,58,49,40,62,72,24,59,22,2
45,34,28,69,38,15,5,46,45,11,2,52,54,9,60,74,18,36,67,6,8,4,29,18,28,68,68,38,48,45,39,10,19,50,36,24,65,11,19,67,25,1,50,48,66,19,10,42,10,1,29,53,64,2,27,53,66,49,53,4,17,21,50,45,11,15,31,50,74,5,62,39,24,64,64,52,55,60,19,24,35,66,29,64,71,13,37,0,7,25,23,2,13,33,57,51,53,35,69,74
72,29,55,62,74,30,61,6,16,64,47,16,26,67,55,17,57,64,15,56,56,42,54,27,29,73,5,13,6,36,61,27,60,63,23,52,67,53,34,30,10,45,70,59,60,33,4,23,60,45,27,68,34,5,9,30,28,2,3,33,59,69,74,20,28,72,71,67,16,31,33,5,5,64,45,69,67,64,38,74,29,42,60,57,13,3,46,7,0,70,35,67,29,45,42,63,22,50,45,49
14,59,71,67,27,74,40,6,39,15,18,50,30,65,11,30,22,60,23,62,54,53,66,47,64,44,33,62,16,27,8,51,61,57,56,66,12,29,40,47,34,46,40,20,24,50,47,12,39,49,22,17,49,11,41,2,57,22,46,59,74,30,70,47,59,50,69,7,45,35,73,18,4,24,63,70,2,42,55,73,26,15,30,73,68,21,1,25,70,0,23,25,14,8,22,27,40,74,3,53
15,27,41,44,4,30,52,11,74,45,40,33,39,74,33,52,21,14,37,69,54,37,5,73,35,9,43,69,3,36,35,28,64,60,63,37,15,6,27,43,43,69,30,63,50,41,3,50,70,43,61,65,23,13,31,6,13,73,50,68,21,29,26,60,61,41,9,40,26,15,43,9,61,25,38,67,11,56,19,72,5,17,56,58,56,18,44,23,35,23,0,67,65,9,71,33,65,65,27,47
26,40,40,44,16,49,16,59,37,41,54,33,67,64,26,5,1,19,66,25,10,46,11,16,43,69,42,13,35,50,44,64,35,47,20,60,59,31,58,67,59,55,50,55,22,46,11,51,74,68,34,16,45,47,39,44,39,57,3,40,53,44,15,8,67,65,44,32,54,65,18,8,31,63,1,45,32,39,63,50,57,53,22,70,22,27,58,2,67,25,67,0,64,2,6,28,12,3,58,25
70,53,24,64,30,67,41,7,52,13,45,13,58,3,36,56,28,5,38,60,33,16,64,57,52,44,61,66,12,72,14,22,72,53,39,25,5,11,66,16,32,23,33,62,69,64,52,59,31,48,60,62,21,3,66,34,47,19,1,60,50,6,69,54,40,42,27,46,3,45,60,66,29,37,69,69,57,44,40,54,30,45,48,55,47,10,49,13,29,14,65,64,0,61,13,51,65,57,17,27
29,65,6,3,25,74,52,18,31,1,44,15,6,41,44,32,33,46,21,40,38,48,32,66,72,66,10,29,74,7,46,10,63,51,34,41,29,60,55,1,40,37,10,14,21,29,39,26,28,39,59,64,60,35,12,69,53,51,11,42,31,16,22,48,61,2,54,42,5,2,34,3,39,4,31,9,39,15,68,25,50,44,66,19,35,74,40,33,45,8,9,2,61,0,27,20,25,7,34,34
21,25,14,66,17,49,71,19,3,58,33,46,21,74,11,61,23,58,40,35,40,29,31,35,41,32,23,29,32,60,4,50,6,24,26,29,23,69,31,66,69,20,33,5,13,56,41,19,17,20,21,39,59,51,33,8,23,11,64,56,37,54,41,36,53,36,39,17,69,67,19,63,67,58,55,26,56,38,26,39,41,72,16,54,10,39,62,57,42,22,71,6,13,27,0,3,48,5,13,51
12,49,7,31,70,9,33,8,22,57,19,20,29,38,67,29,22,38,43,61,64,8,71,12,48,45,1,21,71,44,43,15,18,40,63,67,55,1,45,18,67,55,41,46,56,12,60,26,34,4,6,36,71,9,5,28,20,47,21,1,71,43,69,70,4,60,20,8,7,34,71,38,31,32,12,3,13,4,70,21,4,44,36,52,41,29,72,51,63,27,33,28,51,20,3,0,42,1,22,28
30,73,35,3,51,3,7,64,60,32,32,42,64,65,48,24,18,3,31,71,51,28,56,61,43,6,71,65,54,68,63,65,61,65,73,51,8,49,48,19,41,9,30,52,36,5,59,25,20,55,5,66,33,18,29,41,68,64,40,36,71,15,7,8,11,55,37,1,25,5,11,9,45,21,61,40,50,5,69,54,23,8,9,58,72,19,24,53,22,40,65,12,65,25,48,42,0,11,6,35
28,6,1,56,72,46,5,52,26,5,1,70,32,6,13,73,70,74,2,6,60,20,73,36,69,69,57,55,43,8,37,56,31,5,47,62,59,51,10,48,67,56,30,9,49,26,38,69,34,13,48,5,34,22,54,9,46,67,39,19,55,63,20,45,18,43,64,5,39,8,38,37,8,25,68,55,46,25,44,58,72,13,10,56,33,27,59,35,50,74,65,3,57,7,5,1,11,0,28,62
10,44,68,12,33,42,47,55,7,44,46,53,18,74,42,54,64,38,53,53,40,18,18,9,64,48,56,34,40,22,33,32,35,38,14,9,58,19,37,23,4,60,56,8,72,61,21,56,33,21,32,38,45,13,8,67,7,26,43,23,29,32,32,18,19,1,54,24,19,74,72,45,25,28,58,14,1,47,8,6,69,8,5,24,44,30,22,69,45,3,27,58,17,34,13,22,6,28,0,40
33,31,48,11,70,72,59,49,38,13,71,51,45,69,69,31,30,25,38,18,71,47,8,65,13,8,11,53,53,4,12,1,71,33,10,21,40,63,23,62,60,56,39,45,24,28,9,22,20,20,68,46,63,24,50,47,47,36,25,72,3,41,43,3,13,54,15,58,41,65,48,7,11,59,57,32,55,67,28,17,28,11,6,38,9,69,2,74,49,53,47,25,27,34,51,28,35,62,40,0
